-54.74910504019454;99.99999999999953;99.99999999999935;99.99999999999808;99.99999999999292;99.99999999999898;99.99999999999886;99.99999999999673;99.99999999999709;99.99999999999986;
Fitness;-1321.031576014611;
Calculations began;2023-12-11 21:04:26.600917;Calculations ended;2023-12-11 21:04:27.347486
-48.978843385881746;99.99999999999983;99.99999999999994;100.0;99.99999999999994;100.0;99.99999999999993;99.99999999999999;100.0;99.99999999999999;
Fitness;-1320.8784578888321;
Calculations began;2023-12-11 21:04:27.348487;Calculations ended;2023-12-11 21:04:28.072510
-48.97884291687563;99.99999999999817;99.99999999999993;99.99999999999991;99.99999999999991;99.99999999999996;99.99999999999986;99.9999999999997;99.99999999999996;99.99999999999982;
Fitness;-1320.8784578888294;
Calculations began;2023-12-11 21:04:28.073500;Calculations ended;2023-12-11 21:04:28.861248
-54.749106374300325;99.99999999999966;99.99999999999957;99.99999999999966;99.99999999999964;99.99999999999993;99.9999999999995;99.99999999999991;99.99999999999956;99.99999999999966;
Fitness;-1321.031576014631;
Calculations began;2023-12-11 21:04:28.892901;Calculations ended;2023-12-11 21:04:29.682525
-54.74910590201855;99.99999999999994;99.99999999999999;99.99999999999991;99.99999999999991;99.99999999999994;100.0;99.99999999999999;99.9999999999999;100.0;
Fitness;-1321.0315760146352;
Calculations began;2023-12-11 21:04:29.682525;Calculations ended;2023-12-11 21:04:30.432895
-48.9788432510918;99.99999999999976;99.99999999999997;100.0;33.16836876631137;55.94709666158589;60.68844684258385;100.0;99.99999999999973;99.99999999999999;
Fitness;-1098.132729852987;
Calculations began;2023-12-11 21:04:30.433401;Calculations ended;2023-12-11 21:04:31.166751
-48.97884368876632;99.99999999999996;99.99999999999994;100.0;99.99999999999999;99.99999999999993;100.0;99.99999999999996;99.99999999999999;100.0;
Fitness;-1320.8784578888321;
Calculations began;2023-12-11 21:04:31.168269;Calculations ended;2023-12-11 21:04:31.905476
-54.74910554930239;99.99999999999997;99.99999999999999;99.99999999999993;99.99999999999999;99.99999999999993;99.99999999999999;100.0;99.99999999999999;99.99999999999999;
Fitness;-1321.0315760146354;
Calculations began;2023-12-11 21:04:31.905476;Calculations ended;2023-12-11 21:04:32.632607
-48.97884358919852;99.99999999999997;99.99999999999997;99.99999999999997;99.99999999999994;99.99999999999999;99.99999999999996;99.99999999999987;99.99999999999999;100.0;
Fitness;-1320.878457888832;
Calculations began;2023-12-11 21:04:32.632607;Calculations ended;2023-12-11 21:04:33.387861
99.3123545893095;99.99999999999996;99.99999999999999;100.0;99.99999999999999;99.99999999999999;99.99999999999999;99.99999999999997;99.99999999999999;99.99999999999991;
Fitness;-1320.300259658149;
Calculations began;2023-12-11 21:04:33.387861;Calculations ended;2023-12-11 21:04:34.162100
-48.97884394054088;99.99999999999994;99.99999999999996;99.99999999999999;99.99999999999997;99.99999999999997;99.99999999999999;99.99999999999996;99.99999999999999;99.99999999999999;
Fitness;-1320.8784578888321;
Calculations began;2023-12-11 21:04:34.163121;Calculations ended;2023-12-11 21:04:34.941211
-48.97884385374969;99.99999999999989;99.99999999999999;99.99999999999999;99.99999999999997;99.99999999999997;99.99999999999996;99.99999999999999;99.9999999999999;99.99999999999999;
Fitness;-1320.878457888832;
Calculations began;2023-12-11 21:04:34.942210;Calculations ended;2023-12-11 21:04:35.683684
-54.74910552224551;99.9999999999999;99.99999999999996;99.99999999999997;99.99999999999987;99.99999999999983;99.99999999999996;99.9999999999999;99.99999999999997;99.99999999999999;
Fitness;-1321.0315760146348;
Calculations began;2023-12-11 21:04:35.684698;Calculations ended;2023-12-11 21:04:36.413496
-54.7491056362514;100.0;99.99999999999999;99.99999999999999;99.99999999999997;99.99999999999999;99.99999999999999;99.99999999999986;99.99999999999997;99.99999999999999;
Fitness;-1321.0315760146354;
Calculations began;2023-12-11 21:04:36.414496;Calculations ended;2023-12-11 21:04:37.178972
-54.74910528312263;99.99999999999994;99.99999999999999;99.99999999999999;99.99999999999997;99.99999999999994;100.0;99.99999999999986;99.99999999999997;99.99999999999999;
Fitness;-1321.0315760146354;
Calculations began;2023-12-11 21:04:37.179974;Calculations ended;2023-12-11 21:04:37.911512
-54.74910550337495;99.99999999999999;99.99999999999997;100.0;99.99999999999999;99.99999999999997;99.99999999999997;99.99999999999999;99.99999999999987;99.99999999999999;
Fitness;-1321.0315760146354;
