f1;-150,2520975235262;-160,20161819094506;-30,857971504451793;-179,5769094509096;-150,25209752352623;-200,0;-189,3886938672636;168,12950989890004;-148,16458199887722;-200,0;-120,40337618891826;-190,05040937809838;-180,00573714792154;-150,24343763240006;-148,06090511840392;-150,00318174961464;-199,9500645406026;-110,19286344025545;-189,87442533500337;-110,4539875851299;-160,1522080406862;-150,25209752352623;-100,50439700714172;-190,0504094290671;-190,05040942906604;-199,9999999999887;-179,06294653835147;-100,50233272719039;171,22273289568102;-189,7367791355365;
f2;-127,26996390310894;-127,26996390310887;-127,26996390292194;-127,2688187908401;-127,26996390310894;-127,26924514488235;-87,7179118831865;-87,67924840277561;-118,03708767668445;-127,2692088792542;-127,26948925527603;-78,48505635029656;-127,26996390310893;-127,26996390310893;-87,7179421746228;-127,15233503413253;-127,26996390310893;-87,54290435225136;-118,03583280742802;-127,26996390310686;-127,26969571124127;-126,0793450269467;-127,26996390310894;-87,71786846490096;-127,26996390310893;-87,71784491945344;-127,26996390310894;-127,25935677734114;-87,71794213973774;-127,26996390310893;
f3;0,05917817705510886;0,05187274150390553;0,060870863360238614;0,07286081161679925;0,007403353024173498;0,0468466801101014;0,06654111098034021;0,01859578392750527;0,007399969794375849;0,07887795621652993;0,24661679909460754;0,0077241585658673895;0,06769262057966363;0,3033361978643786;0,1511526150859428;0,11783900897538513;0,02211928348897596;0,007396040336533183;0,08874345738316713;0,2505652203197323;0,2397475700879499;0,1026083534901171;0,07887795622745841;0,33531027398475577;0,019731299188025853;0,009864672061006163;0,04683501922587496;0,14913603982665102;0,01593860616726417;0,014445290582641324;
f4;-1,467489199794005;-1,4974040115234284;-1,4934334733937478;-1,4988007762811206;-1,176285510730446;-1,4859906442435156;-1,4819528496116878;-1,4970424464992804;-1,4989662693182857;-1,4981878237038257;-1,4943013591824106;-1,4874684919097292;-1,4881819390707676;-1,4989662693182857;-1,4897011963006244;-1,4984610285605522;-1,4811618431038998;-1,4902611893824749;-1,4842040867578046;-1,4921112015748728;-1,4906649453277656;-1,3584166004078146;-1,4482927841924917;-1,4833483934893228;-1,464781348207807;-1,4974040115234284;-1,4923521962301258;-1,4970287833847524;-1,4896947459834209;-1,496921667166795;
f5;1,000549318144606;1,00000562338864;1,0000159074724329;1,0015029828497635;1,0020689729383054;1,0;1,0;1,0008423581896724;1,0000537578650723;1,0000432619096848;1,0;1,0001061826683395;1,005924487122411;1,0;1,0000396946675076;1,0;1,0008389231322619;1,0;1,0001766217904873;1,00034932991698;1,0;1,0001099442384784;1,0;1,0000349824485213;1,0001140163248008;1,0;1,0;1,0;1,0014139035393086;1,0;
f6;4,454799000697218;10,662699043353328;21,316221471871504;4,445940981009063;4,445940981009063;17,67284725177118;4,445944053117984;4,5470897843917335;4,445940981009091;4,445941018787426;22,94138960066729;4,445941163278636;4,459643558393786;6,696567923005084;4,445940981009063;4,496239550120439;4,445940981010651;6,696568198672352;4,445940981009063;4,445958516554914;4,445940981009066;4,445940981009063;4,445941228377375;4,445981422003317;4,445940981009063;22,941969161920287;4,445940981213784;4,447371958203121;12,284572333490075;4,445940981009066;
f7;-203,74515267141476;-73,70780062810357;-123,40956861518342;-173,99452762117028;-123,41296242735741;-123,41296242787035;-95,82502843219672;-183,91999027560587;-79,44926727095807;-95,16012597786539;-78,75289768509128;-173,5351722419216;-73,70780065204049;-123,41296242762138;-123,41296237136905;-204,06696128916326;-168,5403676983849;-123,41296225565915;-204,0670951303949;-123,4129588096607;-204,0670951350313;-123,41296239829691;-79,22902545254135;-173,99452619317844;-204,06709513503137;-68,62351951598372;-204,06709513503137;-173,99209560025727;-204,06709513503137;-95,70702156903405;
f8;-99,71751975394824;-93,34162314693928;-80,94336942937672;-93,29110160701505;-99,35389660983334;-91,30923010207967;-91,30919542743136;-79,99794637670882;-93,34162314693887;-76,46029785861852;-76,03813709796175;-80,94336942937673;-92,25878741373603;-99,71752100365568;-76,46029785861853;-86,82213504234875;-91,30913961469358;-57,736682630926566;-91,30923010208265;-99,35281521797285;-90,24809902130855;-56,331282324296204;-93,02324581399637;-89,7862439892815;-74,73742850212547;-89,46566219456199;-99,71752100365657;-76,46029785861838;-92,25898291216974;-91,30921444858605;
f9;-0,9999114128518319;-0,8732006453014926;-0,9983473801224353;-0,9447496913925444;-0,9742663912478335;-0,9800296600912164;-0,9998122336544458;-0,9988223566496259;-0,9990231814148652;-0,9472806051026417;-0,9921486041335603;-0,9973094857494661;-0,9704575841661982;-0,9673128484672041;-0,9591362601926637;-0,9999878810592053;-1,0000795670226386;-0,9990719957018095;-0,9966461008069369;-1,0008293092072844;-0,9989934862542075;-0,9915712056276871;-0,9532223300847179;-0,9831388152021333;-0,9728305750803172;-0,9678506611007821;-0,9851475240809083;-0,9953144904587914;-0,9949239081445868;-0,9090906355541997;
f10;-0,9268899023300191;-0,9268899023300191;-0,926889902330019;-0,9267142139908112;-0,9268899023300191;-0,9268899023300191;-0,9268899023300191;-0,9268899023300191;-0,9268898194705714;-0,9268899023300191;-0,14982628136221485;-0,9268899023300191;-0,00212856829198442;-0,9268899023300191;-0,9268899023300191;-0,00212856829198442;-0,024206659634173313;-0,9268899023300191;-0,00010181627060599843;-0,5049394084340585;-0,9268899023300191;-0,9268899023300191;-0,9268899023300191;-0,926889902330019;-0,9268899023300191;-0,9268899023300191;-0,9268899023300191;-0,9263315440505927;-0,9148754635298516;-3,7411193491819485e-08;
f11;0,2759292057135271;0,02906799235328949;0,3372633296707977;0,8758514513389404;0,6110053472828064;0,5875135771610623;0,2718147413353221;0,8846328720589242;0,7408865076833681;0,12522874919786606;1,0537527995503317;0,8365288450645535;0,09935081930102058;1,0621044616971789;0,5827855972307863;0,04439735302973841;0,0700383998288617;0,5023448686142754;0,4582661810033516;0,20596390260685496;0,22735587339734586;0,3615064620763714;0,06197737995802584;0,7535697574119788;0,7888569370939996;0,7915176320700392;0,04153275161099416;0,6816391033772016;0,7943824267229936;0,8369343974132079;
f12;-2,0624596339462586;-0,633430076221721;-2,0626118708227335;-1,8899359040878532;-2,0626118705582006;-2,062611780559282;-1,8899380424603585;-2,0626118708227383;-1,8899380457855681;-2,0626118708227383;-2,0626118708227383;-1,889938040756219;-1,8899380457855681;-2,0626118708227374;-2,0601124545142673;-2,0626118708227383;-2,0626118708227383;-2,06261040560401;-2,0626104698071237;-1,8899262315248027;-0,5727246944444679;-2,062229341535961;-2,0626117931731;-2,0626083226435297;-2,06261187080815;-2,0626118105430455;-1,5538523966253872;-1,889663129927048;-1,5544055622251092;-2,060516462693213;
