3.919643629364419e-10;-8.287265586014856e-10;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:13.918278;Calculations ended;2023-12-17 09:40:14.002836
-1.418263370425453e-10;-1.643172502636124e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:14.003828;Calculations ended;2023-12-17 09:40:14.084447
0.994958638973799;7.309049035651196e-10;
Fitness;-190.0504094290671;
Calculations began;2023-12-17 09:40:14.084447;Calculations ended;2023-12-17 09:40:14.164984
9.529557942169338e-08;4.591978783647611e-08;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:14.165984;Calculations ended;2023-12-17 09:40:14.245585
-7.477057295685535e-08;-8.827138851773227e-08;
Fitness;-199.9999999999988;
Calculations began;2023-12-17 09:40:14.247610;Calculations ended;2023-12-17 09:40:14.328211
0.9949586373717062;1.4218503354784228e-09;
Fitness;-190.0504094290671;
Calculations began;2023-12-17 09:40:14.328735;Calculations ended;2023-12-17 09:40:14.408754
3.2964181249133696e-08;8.348276383999748e-07;
Fitness;-199.99999999861515;
Calculations began;2023-12-17 09:40:14.409767;Calculations ended;2023-12-17 09:40:14.490362
1.6746373527142413e-09;1.1776433405715519e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:14.491362;Calculations ended;2023-12-17 09:40:14.573010
-5.878071857094708e-10;1.1372290524211673e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:14.573010;Calculations ended;2023-12-17 09:40:14.654561
1.6747442255531326e-09;-1.5557590683789578e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:14.654561;Calculations ended;2023-12-17 09:40:14.735145
6.703741360318311e-10;3.71223286865215e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:14.736349;Calculations ended;2023-12-17 09:40:14.817129
1.9940160577246228e-07;-5.527187869223946e-09;
Fitness;-199.9999999999995;
Calculations began;2023-12-17 09:40:14.818152;Calculations ended;2023-12-17 09:40:14.898723
7.070711846503058e-10;1.4138026607662098e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:14.899723;Calculations ended;2023-12-17 09:40:14.980228
-0.9949586388574615;-8.232149062154747e-10;
Fitness;-190.0504094290671;
Calculations began;2023-12-17 09:40:15.001803;Calculations ended;2023-12-17 09:40:15.084397
3.16910621471141e-09;-8.786937080466397e-10;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:15.085389;Calculations ended;2023-12-17 09:40:15.167959
-9.879367819896113e-10;-1.2948833929490035e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:15.168961;Calculations ended;2023-12-17 09:40:15.255483
0.9949586358515109;-2.6483131278769425e-10;
Fitness;-190.0504094290671;
Calculations began;2023-12-17 09:40:15.256487;Calculations ended;2023-12-17 09:40:15.339074
-1.1557029234938026e-10;-1.003062399996912e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:15.340086;Calculations ended;2023-12-17 09:40:15.422091
3.3771198988727406e-09;1.4665008026514448e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:15.423091;Calculations ended;2023-12-17 09:40:15.505645
-1.3951130697136245e-05;2.1748692413602643e-05;
Fitness;-199.9999999994787;
Calculations began;2023-12-17 09:40:15.505645;Calculations ended;2023-12-17 09:40:15.587201
-1.3793664200713648e-08;-4.209300340475045e-07;
Fitness;-199.99999999999972;
Calculations began;2023-12-17 09:40:15.587201;Calculations ended;2023-12-17 09:40:15.669518
-1.0371602217419822e-06;-2.6068465601895423e-08;
Fitness;-199.9999999999963;
Calculations began;2023-12-17 09:40:15.669518;Calculations ended;2023-12-17 09:40:15.751090
-3.7048084333350255e-09;-0.9949586376864649;
Fitness;-190.0504094290671;
Calculations began;2023-12-17 09:40:15.752104;Calculations ended;2023-12-17 09:40:15.832660
9.355746958930268e-11;0.9949586365717785;
Fitness;-190.0504094290671;
Calculations began;2023-12-17 09:40:15.833660;Calculations ended;2023-12-17 09:40:15.915680
3.787626673384075e-10;3.6824588269438184e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:15.915680;Calculations ended;2023-12-17 09:40:15.998215
0.9949586391232451;-4.397061606615199e-10;
Fitness;-190.0504094290671;
Calculations began;2023-12-17 09:40:15.999215;Calculations ended;2023-12-17 09:40:16.079779
-3.8186462230785843e-10;3.9661764046265665e-11;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:16.080780;Calculations ended;2023-12-17 09:40:16.161346
-5.686040024132063e-08;-1.903471340309115e-08;
Fitness;-199.9999999999929;
Calculations began;2023-12-17 09:40:16.161346;Calculations ended;2023-12-17 09:40:16.242760
-6.488640514335586e-10;2.3617295900197273e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:16.243577;Calculations ended;2023-12-17 09:40:16.324599
3.301464740150033e-09;1.0888251284137824e-09;
Fitness;-200.0;
Calculations began;2023-12-17 09:40:16.324599;Calculations ended;2023-12-17 09:40:16.406152
